marker,t,x,y,z
3,2005-06-06T06:47:39Z,495778.591376178,6776306.89172538,98.7348571999999
3,2005-06-06T07:07:10Z,495778.584974021,6776306.78534884,98.7449603999999
3,2005-06-06T07:15:49Z,495778.578895304,6776306.71077266,98.764095
3,2005-06-06T07:30:50Z,495778.55820961,6776306.56363785,98.7741336
3,2005-06-06T07:45:49Z,495778.55352754,6776306.46004047,98.7162257
3,2005-06-06T08:00:49Z,495778.544648572,6776306.34492602,98.7108331
3,2005-06-06T08:15:39Z,495778.52592616,6776306.20359626,98.733255
3,2005-06-06T08:30:49Z,495778.521302839,6776306.10959015,98.7278185
3,2005-06-06T08:45:49Z,495778.508031568,6776305.98587197,98.7501722
3,2005-06-06T09:00:50Z,495778.498651114,6776305.86781272,98.7634979
3,2005-06-06T09:15:49Z,495778.494082204,6776305.77677182,98.7394324
3,2005-06-06T09:30:49Z,495778.476306578,6776305.63522344,98.7525372999999
3,2005-06-06T09:45:50Z,495778.467521172,6776305.52639237,98.7470791
3,2005-06-06T10:00:49Z,495778.460527345,6776305.42020272,98.7510236
3,2005-06-06T10:15:49Z,495778.449843342,6776305.28969373,98.7830199999999
3,2005-06-06T10:30:50Z,495778.430265632,6776305.15180594,98.7774085
3,2005-06-06T10:45:40Z,495778.423694566,6776305.04232378,98.7659249
3,2005-06-06T11:00:49Z,495778.410879033,6776304.90915916,98.7513076
3,2005-06-06T11:15:39Z,495778.399116326,6776304.79480643,98.7829722
3,2005-06-06T11:30:49Z,495778.399509911,6776304.70895628,98.7591741999999
3,2005-06-06T11:45:49Z,495778.382658407,6776304.56401518,98.7815895
3,2005-06-06T12:00:50Z,495778.372721127,6776304.44282592,98.7700849
3,2005-06-06T12:15:49Z,495778.356171701,6776304.28834284,98.7339301
3,2005-06-06T12:30:49Z,495778.348396646,6776304.18249539,98.7594347
3,2005-06-06T12:45:50Z,495778.340362605,6776304.06404295,98.7788246
3,2005-06-06T13:00:49Z,495778.328453006,6776303.92109751,98.76134
3,2005-06-06T13:15:49Z,495778.321468438,6776303.81175487,98.7621941
3,2005-06-06T13:30:50Z,495778.311992907,6776303.68419621,98.7414218999999
3,2005-06-06T13:45:49Z,495778.307900225,6776303.590012,98.7731915
3,2005-06-06T14:00:49Z,495778.2962714,6776303.45021058,98.7679319
3,2005-06-06T14:15:50Z,495778.282959897,6776303.29827507,98.7567158
3,2005-06-06T14:30:49Z,495778.271684932,6776303.16467396,98.7668806
3,2005-06-06T14:45:49Z,495778.258329513,6776303.03147641,98.7799578
3,2005-06-06T15:00:50Z,495778.262098285,6776302.95146036,98.7501198
3,2005-06-06T15:15:49Z,495778.242854092,6776302.7882266,98.7758405
3,2005-06-06T15:30:49Z,495778.236254388,6776302.65988121,98.792269
3,2005-06-06T15:45:50Z,495778.227172648,6776302.53854201,98.7993887999999
3,2005-06-06T16:00:49Z,495778.216903936,6776302.38555036,98.7974378
3,2005-06-06T16:15:40Z,495778.202269703,6776302.23717715,98.7921351999999
3,2005-06-06T16:30:50Z,495778.195618066,6776302.11525362,98.8117187
3,2005-06-06T17:38:09Z,495778.14786529,6776301.49625414,98.7605037
3,2005-06-06T17:45:49Z,495778.13958186,6776301.42551411,98.7763622999999
3,2005-06-06T18:00:50Z,495778.129263917,6776301.28854839,98.7742372
3,2005-06-06T18:15:49Z,495778.126016336,6776301.19125717,98.7627601
3,2005-06-06T18:30:49Z,495778.128510815,6776301.09563947,98.7360392
3,2005-06-06T18:45:50Z,495778.10767757,6776300.94221809,98.7986371
3,2005-06-06T19:00:49Z,495778.105188619,6776300.84167156,98.7531679
3,2005-06-06T19:51:09Z,495778.070152898,6776300.42877681,98.774567
3,2005-06-06T20:00:49Z,495778.059300743,6776300.34283351,98.8120603
3,2005-06-06T20:15:50Z,495778.053092075,6776300.23660066,98.7850788
3,2005-06-06T20:30:49Z,495778.065691552,6776300.21128749,98.779758
3,2005-06-06T20:45:49Z,495778.052660652,6776300.07514509,98.7651509
3,2005-06-06T21:00:50Z,495778.0502721,6776299.97448692,98.7412798
3,2005-06-06T21:15:49Z,495778.036677074,6776299.83529848,98.7576175
3,2005-06-06T21:30:49Z,495778.030263982,6776299.74178498,98.7707805
3,2005-06-06T22:10:20Z,495778.003590458,6776299.41257663,98.7699490999999
3,2005-06-06T22:15:49Z,495777.98826511,6776299.32135932,98.7424238
3,2005-06-06T22:46:00Z,495777.982192937,6776299.13602145,98.7440897
3,2005-06-07T00:11:00Z,495777.925024384,6776298.4312558,98.7921319
3,2005-06-07T00:15:49Z,495777.913410439,6776298.3486128,98.7987230999999
3,2005-06-07T00:30:49Z,495777.910386779,6776298.25750442,98.7748366
3,2005-06-07T00:45:50Z,495777.903288456,6776298.1360523,98.7695601
3,2005-06-07T01:00:49Z,495777.878959742,6776297.96147431,98.8383075
3,2005-06-07T01:15:49Z,495777.874651091,6776297.85804026,98.8114892
3,2005-06-07T01:30:50Z,495777.880926728,6776297.77414613,98.7693448999999
3,2005-06-07T01:46:00Z,495777.855074824,6776297.6001787,98.8534798
3,2005-06-07T02:00:49Z,495777.846065134,6776297.46622468,98.8018558
3,2005-06-07T02:15:50Z,495777.842333698,6776297.35321063,98.7688203
3,2005-06-07T02:31:00Z,495777.841415149,6776297.25535473,98.800829
3,2005-06-07T03:11:00Z,495777.818645645,6776296.91914727,98.7816314
3,2005-06-07T03:15:49Z,495777.812363812,6776296.87624556,98.8281935
3,2005-06-07T04:15:49Z,495777.774870926,6776296.35082332,98.81031
3,2005-06-07T04:46:00Z,495777.762579216,6776296.13230203,98.7934563999999
3,2005-06-07T05:00:49Z,495777.753676018,6776295.99849038,98.7666443
3,2005-06-07T05:15:50Z,495777.73452337,6776295.83538395,98.7768464
3,2005-06-07T05:30:49Z,495777.730582807,6776295.73192621,98.7685089
3,2005-06-07T05:45:49Z,495777.725395879,6776295.61624695,98.7570182
3,2005-06-07T06:00:50Z,495777.70149064,6776295.45133753,98.807185
3,2005-06-07T06:15:49Z,495777.70251025,6776295.36548163,98.7833064
3,2005-06-07T06:30:49Z,495777.699465239,6776295.26831113,98.7780558
3,2005-06-07T06:45:50Z,495777.683427891,6776295.12360794,98.785083
3,2005-06-07T07:00:49Z,495777.675118987,6776295.00539651,98.7734834
3,2005-06-07T07:15:49Z,495777.672697123,6776294.91434628,98.7991136
3,2005-06-07T07:30:39Z,495777.651460939,6776294.75166641,98.8153313
3,2005-06-07T07:45:49Z,495777.654018497,6776294.6815091,98.8191606
3,2005-06-07T08:00:49Z,495777.64979416,6776294.57826735,98.7860061
3,2005-06-07T08:15:50Z,495777.642426863,6776294.46940835,98.7930328
3,2005-06-07T08:30:49Z,495777.628743742,6776294.33668664,98.790692
3,2005-06-07T08:45:40Z,495777.609179086,6776294.17078171,98.7885499
3,2005-06-07T09:00:50Z,495777.607910026,6776294.09210968,98.7985291
3,2005-06-07T09:15:49Z,495777.589792807,6776293.9540871,98.8331928
3,2005-06-07T09:30:49Z,495777.581814273,6776293.83913287,98.834025
3,2005-06-07T09:45:50Z,495777.581110214,6776293.75066079,98.8255564
3,2005-06-07T10:00:49Z,495777.574508491,6776293.64164252,98.8048141
3,2005-06-07T10:15:49Z,495777.556775496,6776293.49739728,98.8333265
3,2005-06-07T10:30:39Z,495777.54579712,6776293.37987332,98.8309418
3,2005-06-07T10:45:49Z,495777.534283239,6776293.25940944,98.8594749999999
3,2005-06-07T11:00:49Z,495777.531250191,6776293.15580894,98.8233733
3,2005-06-07T11:15:50Z,495777.517692911,6776293.03265274,98.8950971
3,2005-06-07T11:30:49Z,495777.514092223,6776292.93875129,98.8433065
3,2005-06-07T11:45:49Z,495777.492402314,6776292.76703274,98.8503531
3,2005-06-07T12:00:50Z,495777.487244139,6776292.65758362,98.8543581
3,2005-06-07T12:15:49Z,495777.486835777,6776292.56611658,98.836702
3,2005-06-07T12:30:49Z,495777.472923254,6776292.43350705,98.8560221
3,2005-06-07T12:45:50Z,495777.472735178,6776292.33243973,98.8631542
3,2005-06-07T13:00:49Z,495777.456288424,6776292.19737014,98.9379768
3,2005-06-07T13:15:49Z,495777.449103871,6776292.06954166,98.867925
3,2005-06-07T13:30:50Z,495777.43989457,6776291.94219896,98.8688224999999
3,2005-06-07T13:45:49Z,495777.438453366,6776291.84144517,98.8605543
3,2005-06-07T14:00:49Z,495777.426088085,6776291.68972905,98.8492234
3,2005-06-07T14:15:50Z,495777.424230608,6776291.59829183,98.8655221
3,2005-06-07T14:30:49Z,495777.420311247,6776291.47937608,98.8170895
3,2005-06-07T14:45:49Z,495777.398259866,6776291.31086925,98.8765482
3,2005-06-07T15:00:39Z,495777.386106401,6776291.16844594,98.8651303
3,2005-06-07T15:15:49Z,495777.39162888,6776291.08823515,98.8229351999999
3,2005-06-07T15:30:49Z,495777.372991582,6776290.92223154,98.8207052
3,2005-06-07T15:45:39Z,495777.373906677,6776290.82083816,98.8156551
3,2005-06-07T16:00:49Z,495777.370908123,6776290.71093875,98.8073002
3,2005-06-07T16:15:49Z,495777.351281338,6776290.54506961,98.8174741
3,2005-06-07T16:30:50Z,495777.353836549,6776290.45932818,98.8245617999999
3,2005-06-07T16:45:49Z,495777.343914139,6776290.32277388,98.8194026
3,2005-06-07T17:00:49Z,495777.333146395,6776290.18631156,98.8109826
3,2005-06-07T17:15:50Z,495777.333944804,6776290.09463082,98.8150531999999
3,2005-06-07T17:30:49Z,495777.319539358,6776289.94323741,98.8097397
3,2005-06-07T18:19:10Z,495777.289635035,6776289.54004105,98.858867
3,2005-06-07T18:30:49Z,495777.292638609,6776289.47604037,98.8226303
3,2005-06-07T18:45:50Z,495777.280058093,6776289.34651161,98.8357317
3,2005-06-07T19:15:49Z,495777.255400582,6776289.08086887,98.8743547
3,2005-06-07T19:30:50Z,495777.25409782,6776288.98335159,98.8506071
3,2005-06-07T19:45:49Z,495777.253043142,6776288.90793334,98.8914360999999
3,2005-06-07T20:00:49Z,495777.241870148,6776288.76229952,98.8245217
3,2005-06-07T20:15:50Z,495777.234333524,6776288.65353191,98.8469605
3,2005-06-07T20:50:19Z,495777.226717392,6776288.42505625,98.8180342
3,2005-06-08T15:47:30Z,495776.670038026,6776279.69892063,98.9668095
3,2005-06-08T16:00:49Z,495776.670134793,6776279.61721946,98.9737123
3,2005-06-08T16:15:49Z,495776.658442559,6776279.47193178,98.9899408999999
3,2005-06-08T16:30:59Z,495776.64856189,6776279.33881064,99.0278813
3,2005-06-08T16:45:49Z,495776.646312566,6776279.22604789,99.0103439
3,2005-06-08T17:00:49Z,495776.641439105,6776279.12339983,99.011242
3,2005-06-08T17:15:50Z,495776.630540808,6776278.98429203,99.0768279
3,2005-06-08T17:30:49Z,495776.632608043,6776278.8736207,98.9855399
3,2005-06-08T17:45:49Z,495776.616104276,6776278.71699277,99.0078823
3,2005-06-08T18:00:50Z,495776.616363464,6776278.62565311,99.0210961
3,2005-06-08T18:15:49Z,495776.613692707,6776278.51301086,99.0035388
3,2005-06-08T18:30:49Z,495776.59854019,6776278.37171684,99.0628527999999
3,2005-06-08T18:45:50Z,495776.596050826,6776278.26232526,99.0237423
3,2005-06-08T19:01:00Z,495776.587584921,6776278.13515321,99.0400343999999
3,2005-06-08T19:15:59Z,495776.596564736,6776278.07333589,98.9855303
3,2005-06-08T19:30:50Z,495776.583741895,6776277.92541615,98.9833045
3,2005-06-08T20:00:49Z,495776.573944103,6776277.71364281,99.0157789
3,2005-06-08T21:01:07Z,495776.544198066,6776277.23616054,99.0036883
3,2005-06-08T21:16:07Z,495776.534267448,6776277.10946527,99.023014
3,2005-06-08T22:16:07Z,495776.519464429,6776276.71041086,99.0076924
3,2005-06-08T22:46:15Z,495776.501112555,6776276.48184387,99.036842
3,2005-06-09T01:24:59Z,495776.433716475,6776275.3087287,99.0391065999999
3,2005-06-09T01:31:14Z,495776.439726538,6776275.30116112,99.073269
3,2005-06-09T03:58:30Z,495776.382381941,6776274.15761104,99.0569984
3,2005-06-09T04:16:07Z,495776.379486833,6776274.02322485,99.0366381999999
3,2005-06-09T04:31:10Z,495776.370630406,6776273.89955843,99.0313374
3,2005-06-09T04:46:07Z,495776.366638444,6776273.78725146,99.0199254
3,2005-06-09T05:31:07Z,495776.341864644,6776273.43488174,99.1392196
3,2005-06-09T05:46:07Z,495776.329715657,6776273.28980443,99.0908386
3,2005-06-09T06:01:14Z,495776.331779849,6776273.18894616,99.0364353
3,2005-06-09T07:16:07Z,495776.300674102,6776272.62121246,99.0467026999999
3,2005-06-09T07:31:07Z,495776.30355235,6776272.54834227,99.0567201999999
3,2005-06-09T07:46:07Z,495776.295949253,6776272.43382639,99.060474
3,2005-06-09T08:01:07Z,495776.287919007,6776272.31319094,99.0551742999999
3,2005-06-09T08:16:07Z,495776.281656655,6776272.20154887,99.0436553
3,2005-06-09T08:31:07Z,495776.278698915,6776272.11438375,99.0566618
3,2005-06-09T09:01:07Z,495776.267435663,6776271.90021616,99.0859254
3,2005-06-09T09:16:07Z,495776.266508816,6776271.80944427,99.0590242
3,2005-06-09T09:31:07Z,495776.252747936,6776271.66489421,99.0535926
3,2005-06-09T10:01:07Z,495776.24792293,6776271.4806318,99.0767466
3,2005-06-09T10:16:07Z,495776.236751187,6776271.36377016,99.1050894
3,2005-06-09T11:16:22Z,495776.216410482,6776270.94781687,99.101931
3,2005-06-09T11:31:07Z,495776.205647797,6776270.81833861,99.105905
3,2005-06-09T12:00:59Z,495776.198687915,6776270.61583646,99.1011937
3,2005-06-09T12:31:07Z,495776.180888342,6776270.37822538,99.1211799
3,2005-06-09T13:01:07Z,495776.170410552,6776270.15776956,99.1659242
3,2005-06-09T13:16:07Z,495776.157518986,6776270.01929364,99.1636793999999
3,2005-06-09T13:46:07Z,495776.156872467,6776269.83126213,99.0914783
3,2005-06-09T14:01:07Z,495776.156842007,6776269.73086238,99.092308
3,2005-06-09T14:16:07Z,495776.145574902,6776269.60458134,99.1146251
3,2005-06-09T14:31:07Z,495776.144785831,6776269.51079192,99.1308774
3,2005-06-09T14:46:07Z,495776.139702883,6776269.38643798,99.1164175
3,2005-06-09T15:01:07Z,495776.136545257,6776269.26787795,99.098993
3,2005-06-09T15:16:07Z,495776.129218624,6776269.14707201,99.1183205
3,2005-06-09T15:31:07Z,495776.126121854,6776269.04115328,99.1160754999999
3,2005-06-09T15:46:07Z,495776.117630455,6776268.91439915,99.0983883
3,2005-06-09T16:31:07Z,495776.103069267,6776268.56327691,99.1287544
3,2005-06-09T17:00:59Z,495776.096413553,6776268.33272567,99.1029147
3,2005-06-09T17:15:59Z,495776.089616808,6776268.20551159,99.1499136
3,2005-06-09T19:16:10Z,495776.05879647,6776267.29659573,99.1478566
3,2005-06-09T19:30:59Z,495776.052995403,6776267.17563424,99.1364326
3,2005-06-09T19:46:00Z,495776.038613514,6776267.00000276,99.0974476999999
3,2005-06-09T20:00:59Z,495776.03798731,6776266.90625092,99.1259928
3,2005-06-09T21:01:07Z,495776.020295474,6776266.45253585,99.1079495
3,2005-06-09T21:16:00Z,495776.015890801,6776266.33118635,99.0995789
3,2005-06-09T21:30:59Z,495776.008092064,6776266.21068873,99.1372562
3,2005-06-09T21:45:59Z,495776.017931704,6776266.15508251,99.128996
3,2005-06-09T22:01:00Z,495776.01554404,6776266.04605529,99.0899076
3,2005-06-09T22:15:59Z,495776.004816981,6776265.89484002,99.0908484
3,2005-06-09T23:01:07Z,495775.991838402,6776265.59059373,99.1362024
3,2005-06-10T00:16:15Z,495775.971334409,6776265.04675004,99.1464372
3,2005-06-10T01:01:30Z,495775.95700048,6776264.71151672,99.1920023
3,2005-06-12T05:46:30Z,495775.346771371,6776239.4148382,99.12115
3,2005-06-12T06:01:07Z,495775.287287304,6776238.9944361,99.1589776
3,2005-06-12T06:16:09Z,495775.343380988,6776239.16067847,99.1630930999999
3,2005-06-12T07:31:07Z,495775.279288504,6776238.19405943,99.1377337999999
3,2005-06-12T07:46:07Z,495775.267510546,6776238.02237227,99.1938417
3,2005-06-12T08:01:07Z,495775.259246132,6776237.83121754,99.1214672
3,2005-06-12T09:01:07Z,495775.246300547,6776237.2962339,99.1407064999999
3,2005-06-12T09:16:07Z,495775.252927577,6776237.22035108,99.1324644999999
3,2005-06-12T09:31:07Z,495775.255446559,6776237.11115138,99.1181428
3,2005-06-12T09:46:07Z,495775.251716888,6776236.98448225,99.1343741
3,2005-06-12T10:01:07Z,495775.243195503,6776236.82776182,99.1628958
3,2005-06-12T10:16:07Z,495775.237373533,6776236.69837221,99.2035535
3,2005-06-12T10:31:07Z,495775.237871382,6776236.57716521,99.1494083
3,2005-06-12T11:16:07Z,495775.22217685,6776236.17013257,99.1643535
3,2005-06-12T11:31:07Z,495775.222929387,6776236.07673566,99.1682488
3,2005-06-12T11:46:07Z,495775.221079678,6776235.94672023,99.1416613
3,2005-06-12T12:16:07Z,495775.219980307,6776235.70152174,99.1405535
3,2005-06-12T12:46:07Z,495775.221518214,6776235.50245396,99.1422655999999
3,2005-06-12T13:01:07Z,495775.209526548,6776235.33404506,99.1339822
3,2005-06-12T13:46:07Z,495775.197953607,6776234.95429631,99.1366167
3,2005-06-12T14:16:07Z,495775.194869924,6776234.72206282,99.1597994
3,2005-06-12T14:31:07Z,495775.18361506,6776234.55343055,99.1821031
3,2005-06-12T15:31:07Z,495775.172325249,6776234.05267604,99.2041526
3,2005-06-12T16:01:09Z,495775.234414718,6776234.12154121,99.1910433
3,2005-06-12T17:02:07Z,495775.169549768,6776233.29898332,99.1397299
3,2005-06-12T17:31:07Z,495775.158997879,6776232.99062767,99.1050712999999
3,2005-06-12T18:47:30Z,495775.171684924,6776232.39250817,99.1043346
3,2005-06-12T20:01:07Z,495775.145592836,6776231.61878206,99.1004738
3,2005-06-12T20:16:07Z,495775.152542741,6776231.52445327,99.0831271
3,2005-06-12T20:31:07Z,495775.151507829,6776231.37881465,99.0627656
3,2005-06-12T21:01:07Z,495775.135778468,6776231.0529404,99.092302
3,2005-06-12T21:16:15Z,495775.138045654,6776230.93472274,99.0688821999999
3,2005-06-12T21:31:07Z,495775.133683664,6776230.77733916,99.0637972
3,2005-06-12T22:04:29Z,495775.181852833,6776230.78381822,99.084242
3,2005-06-13T00:31:15Z,495775.149025548,6776229.43188737,99.0692935
3,2005-06-13T02:31:52Z,495775.12802144,6776228.36639157,99.0432418
3,2005-06-13T04:31:14Z,495775.10945923,6776227.32249062,99.0263508
3,2005-06-13T05:31:00Z,495775.089894582,6776226.74382906,99.0668303
3,2005-06-13T05:46:07Z,495775.079159853,6776226.56927962,99.0769054
3,2005-06-13T06:01:07Z,495775.079558683,6776226.44219723,99.0566687
3,2005-06-13T06:46:07Z,495775.074870988,6776226.07443314,99.1052369
3,2005-06-13T07:01:07Z,495775.071807604,6776225.92024222,99.0634681
3,2005-06-13T07:31:07Z,495775.06395219,6776225.63360034,99.0409471
3,2005-06-13T07:46:07Z,495775.062429179,6776225.50367007,99.0541447
3,2005-06-13T08:31:07Z,495775.063777413,6776225.15049764,99.0447785999999
3,2005-06-13T08:46:07Z,495775.058246667,6776224.9966839,99.0395895
3,2005-06-13T09:01:07Z,495775.053549302,6776224.84584517,99.0283529
3,2005-06-13T09:16:07Z,495775.047794901,6776224.71069576,99.0598026
3,2005-06-13T09:31:22Z,495775.052584748,6776224.61385924,99.0576924
3,2005-06-13T09:46:07Z,495775.043318077,6776224.43901604,99.0402765999999
3,2005-06-13T10:01:07Z,495775.03515997,6776224.28893895,99.0655672
3,2005-06-13T10:16:07Z,495775.045110703,6776224.20978498,99.020796
3,2005-06-13T10:31:07Z,495775.038061517,6776224.07177292,99.0368942
3,2005-06-13T11:16:07Z,495775.026882336,6776223.68369153,99.0608446
3,2005-06-13T11:31:07Z,495775.021356206,6776223.55154695,99.1136403
3,2005-06-13T11:46:07Z,495775.021060532,6776223.43104512,99.0626939
3,2005-06-13T12:16:07Z,495775.011100943,6776223.15732981,99.061333
3,2005-06-13T13:01:07Z,495775.01289921,6776222.83215116,99.0333478999999
3,2005-06-13T13:16:07Z,495775.007894604,6776222.69370041,99.0280509
3,2005-06-13T13:46:07Z,495774.990883903,6776222.38444069,99.0328255
3,2005-06-13T14:01:07Z,495774.993690624,6776222.27867503,99.0429186999999
3,2005-06-13T14:16:07Z,495774.985688482,6776222.13476854,99.0498675
3,2005-06-13T14:31:07Z,495774.9840054,6776222.01745878,99.0231797
3,2005-06-13T14:45:59Z,495774.985324236,6776221.91809886,99.0362404
3,2005-06-13T15:15:07Z,495774.97831713,6776221.66889525,99.0408605999999
3,2005-06-13T15:31:22Z,495774.981272872,6776221.56312413,99.0603178999999
3,2005-06-13T15:46:07Z,495774.969639837,6776221.38893847,99.0396995
3,2005-06-13T16:01:07Z,495774.972849313,6776221.28324226,99.0315241
3,2005-06-13T16:16:07Z,495774.971748651,6776221.16273556,99.0262505
3,2005-06-13T16:46:07Z,495774.95996896,6776220.88036469,99.0646127
3,2005-06-13T17:01:07Z,495774.968248662,6776220.7922557,99.0259059
3,2005-06-13T17:16:07Z,495774.963819523,6776220.65087498,99.0237322
3,2005-06-13T17:46:07Z,495774.957028861,6776220.37354496,99.0073182
3,2005-06-13T18:01:07Z,495774.957236676,6776220.24982692,98.9959576
3,2005-06-13T18:16:07Z,495774.953060367,6776220.10541408,99.0000929
3,2005-06-13T18:31:07Z,495774.956006067,6776220.00581497,99.0132173
3,2005-06-13T18:46:07Z,495774.952989003,6776219.85797525,98.9896813
3,2005-06-13T19:16:07Z,495774.952310914,6776219.60765823,98.9824574
3,2005-06-13T19:31:07Z,495774.946360295,6776219.45100798,99.0018012
3,2005-06-13T20:01:07Z,495774.942813113,6776219.18587062,99.0128401
3,2005-06-13T20:16:07Z,495774.944182544,6776219.07122278,98.9800983
3,2005-06-13T20:31:00Z,495774.935534359,6776218.8996048,98.9902988999999
3,2005-06-13T21:01:14Z,495774.939169723,6776218.67017032,98.9738466999999
3,2005-06-13T22:16:15Z,495774.936530713,6776218.02163476,98.935919
3,2005-06-13T23:16:14Z,495774.926183388,6776217.47958236,98.9305106
3,2005-06-14T01:31:22Z,495774.893197281,6776216.25585176,98.9904183
3,2005-06-14T01:46:22Z,495774.895873173,6776216.13183652,98.9089418
3,2005-06-14T02:01:10Z,495774.903779331,6776216.05928029,98.9129233
3,2005-06-14T15:34:15Z,495774.733444872,6776208.83058491,98.7949929
3,2005-06-14T16:46:07Z,495774.735143251,6776208.31243867,98.7896753
3,2005-06-14T17:31:22Z,495774.719256905,6776207.85270901,98.7222347
3,2005-06-14T17:46:07Z,495774.71576992,6776207.72080772,98.7443889
3,2005-06-14T18:16:07Z,495774.717613523,6776207.4862628,98.7370783
3,2005-06-14T19:01:07Z,495774.716202762,6776207.07343913,98.6881722
3,2005-06-14T21:16:07Z,495774.707977209,6776205.82691581,98.6297144
3,2005-06-14T21:31:15Z,495774.708547189,6776205.67598988,98.6309582
3,2005-06-14T21:46:22Z,495774.713926874,6776205.56407838,98.6593866
3,2005-06-14T22:01:15Z,495774.720418862,6776205.43668275,98.6057561
3,2005-06-14T22:16:07Z,495774.724967485,6776205.28810405,98.5734112
3,2005-06-14T23:00:59Z,495774.725363786,6776204.88142687,98.5794879999999
3,2005-06-15T00:16:07Z,495774.71728238,6776204.14982535,98.5692057
3,2005-06-15T00:31:07Z,495774.714313478,6776203.99633976,98.5426102
3,2005-06-15T01:01:07Z,495774.717391565,6776203.71881799,98.4777325
3,2005-06-15T01:16:10Z,495774.715621384,6776203.57745376,98.5152814
3,2005-06-15T01:46:15Z,495774.712877361,6776203.29771218,98.5171983
3,2005-06-15T02:16:14Z,495774.708583347,6776203.01824506,98.5221191
3,2005-06-15T02:46:07Z,495774.709248047,6776202.75958879,98.5057865999999
3,2005-06-15T03:16:00Z,495774.709784686,6776202.49786904,98.4710094
3,2005-06-15T05:01:15Z,495774.700954034,6776201.52663531,98.4349142
3,2005-06-15T05:31:15Z,495774.697983584,6776201.24729292,98.3971397
3,2005-06-15T06:31:07Z,495774.68858049,6776200.68557576,98.4251666
3,2005-06-15T06:46:07Z,495774.69142938,6776200.5713622,98.4322667
3,2005-06-15T07:16:07Z,495774.680908824,6776200.2531126,98.4035521
3,2005-06-15T08:00:59Z,495774.687247898,6776199.87367182,98.3669026
3,2005-06-15T08:16:07Z,495774.675589553,6776199.688092,98.3951816999999
3,2005-06-15T08:31:07Z,495774.682547786,6776199.57911016,98.3657335
3,2005-06-15T08:46:07Z,495774.671245118,6776199.40566269,98.3970142
3,2005-06-15T09:01:07Z,495774.680206377,6776199.29359698,98.3463673
3,2005-06-15T09:16:07Z,495774.683130525,6776199.19779281,98.3532241
3,2005-06-15T09:46:07Z,495774.676011601,6776198.87909235,98.3338817
3,2005-06-15T10:01:07Z,495774.682960129,6776198.77954853,98.3287501
3,2005-06-15T10:31:07Z,495774.674261412,6776198.48570959,98.312123
3,2005-06-15T10:46:07Z,495774.675491324,6776198.3625262,98.3161323
3,2005-06-15T11:01:07Z,495774.674219242,6776198.21805474,98.3110663
3,2005-06-15T11:16:07Z,495774.674414,6776198.08287157,98.2845822
3,2005-06-15T12:16:07Z,495774.662395625,6776197.51590804,98.2819384
3,2005-06-15T12:31:07Z,495774.660957092,6776197.374923,98.295067
3,2005-06-15T12:46:07Z,495774.664867962,6776197.26351726,98.250348
3,2005-06-15T13:16:07Z,495774.658496849,6776196.98799475,98.2549879
3,2005-06-15T13:46:07Z,495774.653752344,6776196.71510506,98.2567136
3,2005-06-15T14:01:07Z,495774.647308729,6776196.550052,98.2637469999999
3,2005-06-15T14:16:07Z,495774.650065246,6776196.42978208,98.2372689
3,2005-06-15T18:26:07Z,495774.638653062,6776194.1210216,98.0791312999999
3,2005-06-15T18:31:07Z,495774.639186022,6776194.06586915,98.0764684
3,2005-06-15T18:46:07Z,495774.649686458,6776193.94423588,98.0473809999999
3,2005-06-15T19:23:37Z,495774.651901261,6776193.5385412,98.0076237
3,2005-06-15T19:46:00Z,495774.656191117,6776193.30757004,97.9942852
3,2005-06-15T20:16:14Z,495774.665415844,6776192.96827482,97.9115646
3,2005-06-15T21:16:07Z,495774.81111612,6776192.21771535,97.7922790999999
3,2005-06-15T21:46:20Z,495774.831566237,6776191.88001123,97.7863359
3,2005-06-15T22:01:09Z,495774.848158607,6776191.75476668,97.7270489999999
3,2005-06-15T22:31:07Z,495774.859296873,6776191.40608324,97.723837
3,2005-06-15T23:01:15Z,495774.880945461,6776191.12341375,97.6840936
3,2005-06-15T23:16:07Z,495774.889503513,6776190.97780238,97.688674
3,2005-06-15T23:42:52Z,495774.902138544,6776190.69359269,97.6545724
3,2005-06-16T00:16:07Z,495774.917012791,6776190.33848054,97.6760311
3,2005-06-16T00:46:07Z,495774.935673117,6776190.0441183,97.611879
3,2005-06-16T01:01:07Z,495774.947213096,6776189.92261474,97.6132404999999
3,2005-06-16T01:16:07Z,495774.955430441,6776189.77104012,97.574948
3,2005-06-16T01:31:07Z,495774.964108974,6776189.62249416,97.5703347
3,2005-06-16T01:46:07Z,495774.966614589,6776189.45039201,97.5442152
3,2005-06-16T02:01:07Z,495774.968137456,6776189.27513733,97.5515312
3,2005-06-16T02:16:07Z,495774.979094832,6776189.16612277,97.5649545
3,2005-06-16T02:31:07Z,495774.983861976,6776188.99667671,97.5328845
3,2005-06-16T03:16:07Z,495775.007523788,6776188.59745867,97.5123572
3,2005-06-16T03:31:07Z,495775.014159307,6776188.45535346,97.5105656
3,2005-06-16T04:01:07Z,495775.033481035,6776188.20092283,97.4644925
3,2005-06-16T04:16:07Z,495775.034862341,6776188.03226569,97.4565048
3,2005-06-16T04:31:14Z,495775.040261666,6776187.85968987,97.4366602999999
3,2005-06-16T04:46:07Z,495775.049523445,6776187.72339708,97.4318747
3,2005-06-16T05:01:07Z,495775.059259787,6776187.59310802,97.4150051
