marker,t,x,y
11,1984-08-31T19:30:02Z,497590.655714736,6765075.33102272
11,1984-08-31T19:45:01Z,497590.641354113,6765075.2382614
11,1984-08-31T20:00:00Z,497590.627029727,6765075.14573416
11,1984-08-31T20:14:58Z,497590.612753948,6765075.05352088
11,1984-08-31T20:29:57Z,497590.598539149,6765074.9617015
11,1984-08-31T20:45:04Z,497590.584258928,6765074.86945954
11,1984-08-31T21:01:03Z,497590.569236867,6765074.77242571
11,1984-08-31T21:15:01Z,497590.556166044,6765074.68799577
11,1984-08-31T21:30:00Z,497590.542204533,6765074.59781248
11,1984-08-31T21:44:58Z,497590.528291305,6765074.50794108
11,1984-08-31T21:59:57Z,497590.514420108,6765074.41834117
11,1984-08-31T22:15:04Z,497590.500451812,6765074.32811406
11,1984-08-31T22:30:02Z,497590.486646175,6765074.23893764
11,1984-08-31T22:45:01Z,497590.472863753,6765074.14991117
11,1984-08-31T23:00:00Z,497590.459098294,6765074.06099426
11,1984-08-31T23:14:58Z,497590.44534314,6765073.97214393
11,1984-08-31T23:29:57Z,497590.431590031,6765073.88330681
11,1984-08-31T23:45:04Z,497590.417697938,6765073.79357192
11,1984-09-01T00:00:02Z,497590.403922736,6765073.70459208
11,1984-09-01T00:15:01Z,497590.3901235,6765073.615457
11,1984-09-01T00:30:00Z,497590.376291566,6765073.52611071
11,1984-09-01T00:44:58Z,497590.362418269,6765073.43649723
11,1984-09-01T00:59:57Z,497590.348494942,6765073.3465606
11,1984-09-01T01:15:04Z,497590.334378167,6765073.25537439
11,1984-09-01T01:30:02Z,497590.320328096,6765073.16461908
11,1984-09-01T01:45:01Z,497590.30620192,6765073.07337214
11,1984-09-01T02:00:00Z,497590.291993135,6765072.98159161
11,1984-09-01T02:14:58Z,497590.277703907,6765072.88929148
11,1984-09-01T02:29:57Z,497590.263338572,6765072.79649971
11,1984-09-01T02:45:04Z,497590.248762306,6765072.70234546
11,1984-09-01T03:00:02Z,497590.234257115,6765072.60865034
11,1984-09-01T03:15:01Z,497590.219688856,6765072.5145478
11,1984-09-01T03:30:00Z,497590.205061855,6765072.42006584
11,1984-09-01T03:44:58Z,497590.190380444,6765072.32523243
11,1984-09-01T03:59:57Z,497590.17564896,6765072.23007556
11,1984-09-01T04:30:02Z,497590.145910417,6765072.03798178
11,1984-09-01T04:45:01Z,497590.131053956,6765071.94201763
11,1984-09-01T05:00:00Z,497590.116162349,6765071.84582646
11,1984-09-01T05:14:58Z,497590.101237488,6765071.74942049
11,1984-09-01T05:29:57Z,497590.086281266,6765071.65281196
11,1984-09-01T05:45:04Z,497590.071151345,6765071.55508142
11,1984-09-01T06:00:02Z,497590.056137822,6765071.45810275
11,1984-09-01T06:15:01Z,497590.041098632,6765071.36095829
11,1984-09-01T06:30:00Z,497590.02603567,6765071.26366026
11,1984-09-01T06:44:58Z,497590.010950824,6765071.16622089
11,1984-09-01T06:59:57Z,497589.995845991,6765071.0686524
11,1984-09-01T07:15:04Z,497589.980578906,6765070.97003586
11,1984-09-01T07:30:02Z,497589.965448847,6765070.87230444
11,1984-09-01T07:45:01Z,497589.95032019,6765070.77458207
11,1984-09-01T08:00:00Z,497589.935202635,6765070.67693141
11,1984-09-01T08:14:58Z,497589.920105884,6765070.57941514
11,1984-09-01T08:29:57Z,497589.905039642,6765070.48209592
11,1984-09-01T08:45:04Z,497589.889869352,6765070.38410464
11,1984-09-01T09:01:03Z,497589.873887822,6765070.28087319
11,1984-09-01T09:15:01Z,497589.859977871,6765070.19102295
11,1984-09-01T09:30:00Z,497589.845131395,6765070.0951233
11,1984-09-01T09:44:58Z,497589.830364031,6765069.99973468
11,1984-09-01T09:59:57Z,497589.815683659,6765069.90490797
11,1984-09-01T10:15:04Z,497589.80095096,6765069.80974326
11,1984-09-01T10:30:02Z,497589.786445298,6765069.71604508
11,1984-09-01T10:45:01Z,497589.772024694,6765069.62289632
11,1984-09-01T11:00:00Z,497589.757687901,6765069.53028893
11,1984-09-01T11:14:58Z,497589.743433667,6765069.43821483
11,1984-09-01T11:29:57Z,497589.729260746,6765069.34666596
11,1984-09-01T11:45:04Z,497589.715032766,6765069.25476143
11,1984-09-01T12:00:02Z,497589.701019473,6765069.16424368
11,1984-09-01T12:15:01Z,497589.687083736,6765069.07422687
11,1984-09-01T12:30:00Z,497589.67322255,6765068.98469164
11,1984-09-01T12:44:58Z,497589.65942591,6765068.89557332
11,1984-09-01T12:59:57Z,497589.645682051,6765068.80679593
11,1984-09-01T13:15:04Z,497589.631847611,6765068.71743347
11,1984-09-01T13:30:02Z,497589.618174252,6765068.62911148
11,1984-09-01T13:45:01Z,497589.604518275,6765068.54090176
11,1984-09-01T14:00:00Z,497589.590867916,6765068.45272834
11,1984-09-01T14:14:58Z,497589.577211412,6765068.36451524
11,1984-09-01T14:29:57Z,497589.563537006,6765068.27618648
11,1984-09-01T14:45:04Z,497589.549700978,6765068.18681374
11,1984-09-01T15:00:02Z,497589.535956417,6765068.09803183
11,1984-09-01T15:15:01Z,497589.522166956,6765068.00895989
11,1984-09-01T15:30:00Z,497589.508329242,6765067.91957627
11,1984-09-01T15:44:58Z,497589.494439921,6765067.82985928
11,1984-09-01T16:00:57Z,497589.479555021,6765067.73371145
11,1984-09-01T16:15:04Z,497589.466358102,6765067.64846698
11,1984-09-01T16:30:02Z,497589.452293219,6765067.55761598
11,1984-09-01T16:45:01Z,497589.438163281,6765067.46634474
11,1984-09-01T17:00:00Z,497589.423964926,6765067.3746316
11,1984-09-01T17:14:58Z,497589.409694806,6765067.28245487
11,1984-09-01T17:29:57Z,497589.395349561,6765067.1897929
11,1984-09-01T17:45:04Z,497589.380789326,6765067.0957422
11,1984-09-01T18:00:02Z,497589.366300641,6765067.00215368
11,1984-09-01T18:15:01Z,497589.351756805,6765066.90820891
11,1984-09-01T18:30:00Z,497589.337169424,6765066.81398286
11,1984-09-01T18:59:57Z,497589.307910451,6765066.62498683
11,1984-09-01T19:15:04Z,497589.293121223,6765066.52945697
11,1984-09-01T19:30:02Z,497589.278475815,6765066.43485611
11,1984-09-01T19:45:01Z,497589.263845009,6765066.34034957
11,1984-09-01T20:00:00Z,497589.249240415,6765066.24601234
11,1984-09-01T20:14:58Z,497589.234673638,6765066.15191939
11,1984-09-01T20:29:57Z,497589.220153525,6765066.05812786
11,1984-09-01T20:45:04Z,497589.205538891,6765065.96372579
11,1984-09-01T21:00:02Z,497589.191103115,6765065.87047901
11,1984-09-01T21:15:01Z,497589.176701841,6765065.77745512
11,1984-09-01T21:30:00Z,497589.162330114,6765065.68462208
11,1984-09-01T21:44:58Z,497589.147982974,6765065.59194786
11,1984-09-01T21:59:57Z,497589.133655466,6765065.49940045
11,1984-09-01T22:15:56Z,497589.11837967,6765065.40072765
11,1984-09-01T22:31:03Z,497589.103939528,6765065.30745268
11,1984-09-01T22:45:01Z,497589.090603664,6765065.22131072
11,1984-09-01T23:00:00Z,497589.076305297,6765065.12895154
11,1984-09-01T23:14:58Z,497589.062003096,6765065.03656759
11,1984-09-01T23:29:57Z,497589.047693476,6765064.94413572
11,1984-09-01T23:45:04Z,497589.033235086,6765064.85074289
11,1984-09-02T00:00:02Z,497589.018899714,6765064.75814468
11,1984-09-02T00:15:01Z,497589.004546133,6765064.66542885
11,1984-09-02T00:30:00Z,497588.990170759,6765064.57257225
11,1984-09-02T00:44:58Z,497588.975770004,6765064.47955171
11,1984-09-02T00:59:57Z,497588.961340288,6765064.38634409
11,1984-09-02T01:15:04Z,497588.946738793,6765064.29202688
11,1984-09-02T01:30:02Z,497588.93224087,6765064.19837869
11,1984-09-02T01:45:01Z,497588.917708234,6765064.10450627
11,1984-09-02T02:01:00Z,497588.902160786,6765064.00407875
11,1984-09-02T02:29:57Z,497588.873916602,6765063.82163766
11,1984-09-02T02:45:04Z,497588.859118598,6765063.72605112
11,1984-09-02T03:00:02Z,497588.844433968,6765063.63119691
11,1984-09-02T03:15:01Z,497588.829723371,6765063.53617496
11,1984-09-02T03:30:00Z,497588.814988262,6765063.44099468
11,1984-09-02T03:44:58Z,497588.800230096,6765063.34566546
11,1984-09-02T03:59:57Z,497588.785450327,6765063.25019671
11,1984-09-02T04:15:04Z,497588.77050801,6765063.15367799
11,1984-09-02T04:30:02Z,497588.755687346,6765063.05794508
11,1984-09-02T04:45:01Z,497588.740838153,6765062.96202787
11,1984-09-02T05:00:00Z,497588.725950574,6765062.86586273
11,1984-09-02T05:14:58Z,497588.71101476,6765062.76938602
11,1984-09-02T05:29:57Z,497588.696020858,6765062.67253408
11,1984-09-02T05:45:04Z,497588.680813826,6765062.57430545
11,1984-09-02T06:00:02Z,497588.665673389,6765062.47650699
11,1984-09-02T06:15:01Z,497588.650445209,6765062.37814175
11,1984-09-02T06:30:00Z,497588.635119431,6765062.2791461
11,1984-09-02T06:44:58Z,497588.619686203,6765062.17945637
11,1984-09-02T06:59:57Z,497588.604140201,6765062.0790382
11,1984-09-02T07:15:04Z,497588.588343358,6765061.97699972
11,1984-09-02T07:30:02Z,497588.572614034,6765061.8753974
11,1984-09-02T07:45:01Z,497588.556819572,6765061.77337431
11,1984-09-02T08:00:00Z,497588.540977305,6765061.67104243
11,1984-09-02T08:14:58Z,497588.525104564,6765061.56851371
11,1984-09-02T08:29:57Z,497588.509218686,6765061.46590013
11,1984-09-02T08:45:04Z,497588.49318437,6765061.36232773
11,1984-09-02T09:00:02Z,497588.477324509,6765061.25988219
11,1984-09-02T09:15:01Z,497588.461503676,6765061.15768877
11,1984-09-02T09:30:00Z,497588.445736286,6765061.05584056
11,1984-09-02T09:44:58Z,497588.430025061,6765060.95435513
11,1984-09-02T09:59:57Z,497588.414369801,6765060.85323121
11,1984-09-02T10:15:04Z,497588.398620581,6765060.75150035
11,1984-09-02T10:30:02Z,497588.383077183,6765060.65109899
11,1984-09-02T10:45:01Z,497588.367589147,6765060.55105524
11,1984-09-02T11:00:00Z,497588.352156272,6765060.45136781
11,1984-09-02T11:14:58Z,497588.336778361,6765060.35203539
11,1984-09-02T11:29:57Z,497588.321455211,6765060.25305671
11,1984-09-02T11:45:04Z,497588.306040074,6765060.15348384
11,1984-09-02T12:00:02Z,497588.29082637,6765060.05521211
11,1984-09-02T12:15:01Z,497588.275667061,6765059.95729175
11,1984-09-02T12:30:00Z,497588.260563136,6765059.85972913
11,1984-09-02T12:44:58Z,497588.245515815,6765059.76253215
11,1984-09-02T12:59:57Z,497588.230526325,6765059.66570871
11,1984-09-02T13:15:04Z,497588.215452613,6765059.56834126
11,1984-09-02T13:30:02Z,497588.200583034,6765059.47229238
11,1984-09-02T13:45:01Z,497588.185774964,6765059.37664082
11,1984-09-02T14:00:00Z,497588.171029629,6765059.28139448
11,1984-09-02T14:14:58Z,497588.156348248,6765059.18656126
11,1984-09-02T14:29:57Z,497588.141732048,6765059.09214905
11,1984-09-02T14:45:04Z,497588.127040688,6765058.99725138
11,1984-09-02T15:00:02Z,497588.112545507,6765058.90362089
11,1984-09-02T15:15:01Z,497588.098095936,6765058.81028502
11,1984-09-02T15:30:00Z,497588.083681631,6765058.71717695
11,1984-09-02T15:44:58Z,497588.069292245,6765058.62422984
11,1984-09-02T15:59:57Z,497588.054917433,6765058.53137687
11,1984-09-02T16:15:04Z,497588.040408654,6765058.43765856
11,1984-09-02T16:30:02Z,497588.02603184,6765058.34479265
11,1984-09-02T16:45:01Z,497588.011638461,6765058.25181975
11,1984-09-02T17:00:00Z,497587.997218168,6765058.158673
11,1984-09-02T17:14:58Z,497587.982763016,6765058.06530109
11,1984-09-02T17:29:57Z,497587.968274655,6765057.97171465
11,1984-09-02T17:45:04Z,497587.953617413,6765057.87703735
11,1984-09-02T18:00:02Z,497587.939074558,6765057.78309892
11,1984-09-02T18:15:01Z,497587.92451068,6765057.6890247
11,1984-09-02T18:30:00Z,497587.909929827,6765057.59484082
11,1984-09-02T18:44:58Z,497587.895336049,6765057.50057346
11,1984-09-02T18:59:57Z,497587.880733396,6765057.40624877
11,1984-09-02T19:15:04Z,497587.86598545,6765057.31098557
11,1984-09-02T19:30:02Z,497587.851377206,6765057.21662476
11,1984-09-02T19:45:01Z,497587.836771398,6765057.1222797
11,1984-09-02T20:00:00Z,497587.822167703,6765057.02794828
11,1984-09-02T20:14:58Z,497587.807564922,6765056.93362277
11,1984-09-02T20:29:57Z,497587.792961858,6765056.83929541
11,1984-09-02T20:45:04Z,497587.77821687,6765056.74405133
11,1984-09-02T21:00:02Z,497587.763609608,6765056.64969687
11,1984-09-02T21:15:01Z,497587.748998454,6765056.55531727
11,1984-09-02T21:30:00Z,497587.734382211,6765056.46090479
11,1984-09-02T21:44:58Z,497587.719759677,6765056.36645169
11,1984-09-02T21:59:57Z,497587.705129656,6765056.27195021
11,1984-09-02T22:15:04Z,497587.690350146,6765056.17648312
11,1984-09-02T22:30:02Z,497587.675702451,6765056.08186749
11,1984-09-02T23:00:00Z,497587.646396577,6765055.8925685
11,1984-09-02T23:14:58Z,497587.631747999,6765055.79794717
11,1984-09-02T23:29:57Z,497587.617108733,6765055.70338596
11,1984-09-02T23:45:04Z,497587.602343033,6765055.60800809
11,1984-09-03T00:00:02Z,497587.587736991,6765055.51366152
11,1984-09-03T00:15:01Z,497587.57315471,6765055.41946842
11,1984-09-03T00:30:00Z,497587.558600992,6765055.32545982
11,1984-09-03T00:44:58Z,497587.544080638,6765055.23166673
11,1984-09-03T00:59:57Z,497587.529598448,6765055.13812016
11,1984-09-03T01:15:04Z,497587.515019305,6765055.04394733
11,1984-09-03T01:45:01Z,497587.486256704,6765054.85815758
11,1984-09-03T02:00:00Z,497587.471928577,6765054.76560616
11,1984-09-03T02:14:58Z,497587.457632152,6765054.67325953
11,1984-09-03T02:29:57Z,497587.443364619,6765054.58109952
11,1984-09-03T02:45:04Z,497587.42898635,6765054.48822422
11,1984-09-03T03:00:02Z,497587.414768384,6765054.39638438
11,1984-09-03T03:15:01Z,497587.400570854,6765054.30467655
11,1984-09-03T03:30:00Z,497587.386390951,6765054.21308258
11,1984-09-03T03:44:58Z,497587.372225866,6765054.12158433
11,1984-09-03T03:59:57Z,497587.358072149,6765054.03015952
11,1984-09-03T04:15:04Z,497587.343787774,6765053.9378907
11,1984-09-03T04:30:02Z,497587.329638132,6765053.8464922
11,1984-09-03T05:00:00Z,497587.301308354,6765053.66349824
11,1984-09-03T05:14:58Z,497587.287114954,6765053.57181709
11,1984-09-03T05:29:57Z,497587.272893703,6765053.47995604
11,1984-09-03T06:30:00Z,497587.215458795,6765053.10895974
11,1984-09-03T06:44:58Z,497587.200998174,6765053.01555252
11,1984-09-03T06:59:57Z,497587.186469844,6765052.9217079
11,1984-09-03T07:15:04Z,497587.171726374,6765052.82647362
11,1984-09-03T07:30:02Z,497587.157041908,6765052.73162046
11,1984-09-03T07:45:01Z,497587.142273116,6765052.63622261
11,1984-09-03T08:00:00Z,497587.127430122,6765052.54034546
11,1984-09-03T08:14:58Z,497587.112526399,6765052.44407602
11,1984-09-03T08:29:57Z,497587.097575418,6765052.34750134
11,1984-09-03T08:45:04Z,497587.082446451,6765052.24977696
11,1984-09-03T09:00:02Z,497587.067441248,6765052.15285204
11,1984-09-03T09:15:01Z,497587.05242934,6765052.05588379
11,1984-09-03T09:30:00Z,497587.037424198,6765051.95895927
11,1984-09-03T09:45:59Z,497587.021431762,6765051.85565738
11,1984-09-03T09:59:57Z,497587.007488117,6765051.7655895
11,1984-09-03T10:15:04Z,497586.992438722,6765051.66837912
11,1984-09-03T10:30:02Z,497586.977579735,6765051.57239865
11,1984-09-03T10:45:01Z,497586.962767266,6765051.47671868
11,1984-09-03T11:00:00Z,497586.948000982,6765051.38133702
11,1984-09-03T11:14:58Z,497586.933280549,6765051.28625154
11,1984-09-03T11:29:57Z,497586.918605633,6765051.19146008
11,1984-09-03T11:45:04Z,497586.903835448,6765051.09605322
11,1984-09-03T12:00:02Z,497586.889250991,6765051.00184608
11,1984-09-03T12:15:01Z,497586.874711047,6765050.90792645
11,1984-09-03T12:30:00Z,497586.860215279,6765050.81429218
11,1984-09-03T12:44:58Z,497586.845763921,6765050.72094476
11,1984-09-03T12:59:57Z,497586.831359462,6765050.62790029
11,1984-09-03T13:15:04Z,497586.816867191,6765050.5342886
11,1984-09-03T13:30:02Z,497586.802566232,6765050.44191268
11,1984-09-03T13:45:01Z,497586.788321377,6765050.34989916
11,1984-09-03T14:00:00Z,497586.774135684,6765050.25826779
11,1984-09-03T14:14:58Z,497586.760012212,6765050.16703833
11,1984-09-03T14:29:57Z,497586.745954016,6765050.07623052
11,1984-09-03T14:45:04Z,497586.731829981,6765049.98499743
11,1984-09-03T15:00:02Z,497586.717912218,6765049.89509673
11,1984-09-03T15:15:01Z,497586.704068935,6765049.80567713
11,1984-09-03T15:30:00Z,497586.690300017,6765049.71673789
11,1984-09-03T15:44:58Z,497586.676592643,6765049.62819618
11,1984-09-03T15:59:57Z,497586.662930815,6765049.53994868
11,1984-09-03T16:15:04Z,497586.649167548,6765049.45104594
11,1984-09-03T16:30:02Z,497586.635548875,6765049.36307719
11,1984-09-03T16:45:01Z,497586.621927603,6765049.27509165
11,1984-09-03T17:00:00Z,497586.608287735,6765049.186986
11,1984-09-03T17:14:58Z,497586.594613276,6765049.09865689
11,1984-09-03T17:29:57Z,497586.580888223,6765049.010001
11,1984-09-03T17:45:04Z,497586.566963595,6765048.92005596
11,1984-09-03T18:00:02Z,497586.553091657,6765048.83045126
11,1984-09-03T18:44:58Z,497586.511009112,6765048.55862237
11,1984-09-03T18:59:57Z,497586.496835924,6765048.46707178
11,1984-09-03T19:15:04Z,497586.482457599,6765048.37419612
11,1984-09-03T19:30:02Z,497586.468151007,6765048.28178381
11,1984-09-03T19:45:01Z,497586.453782501,6765048.18897158
11,1984-09-03T20:14:58Z,497586.42487164,6765048.00222414
11,1984-09-03T20:29:57Z,497586.410335228,6765047.90832733
11,1984-09-03T20:45:04Z,497586.395608301,6765047.8131999
11,1984-09-03T21:00:02Z,497586.380974372,6765047.71867318
11,1984-09-03T21:15:01Z,497586.366296453,6765047.62386232
11,1984-09-03T22:45:01Z,497586.277349343,6765047.04931545
11,1984-09-03T23:00:00Z,497586.262457184,6765046.95312072
11,1984-09-03T23:14:58Z,497586.247547951,6765046.8568157
11,1984-09-03T23:29:57Z,497586.232625013,6765046.76042215
11,1984-09-03T23:45:04Z,497586.21754811,6765046.66303409
11,1984-09-04T00:00:02Z,497586.202607818,6765046.56652844
11,1984-09-04T00:15:01Z,497586.187663958,6765046.46999976
11,1984-09-04T00:30:00Z,497586.172719903,6765046.37346981
11,1984-09-04T00:44:58Z,497586.157779019,6765046.27696034
11,1984-09-04T00:59:57Z,497586.142844413,6765046.18049143
11,1984-09-04T01:15:04Z,497586.127774674,6765046.08314962
11,1984-09-04T01:30:02Z,497586.112858655,6765045.98680077
11,1984-09-04T01:45:01Z,497586.097954595,6765045.89052917
11,1984-09-04T02:45:04Z,497586.038351363,6765045.50552678
11,1984-09-04T03:00:02Z,497586.023534307,6765045.40981717
11,1984-09-04T03:15:01Z,497586.008740028,6765045.31425469
11,1984-09-04T03:30:00Z,497585.993970328,6765045.21885097
11,1984-09-04T03:44:58Z,497585.979227004,6765045.12361762
11,1984-09-04T03:59:57Z,497585.964511859,6765045.02856629
11,1984-09-04T04:15:04Z,497585.949685639,6765044.9327975
11,1984-09-04T04:30:02Z,497585.935030019,6765044.83813067
11,1984-09-04T04:45:01Z,497585.920392723,6765044.74358221
11,1984-09-04T05:00:00Z,497585.905760279,6765044.64906508
11,1984-09-04T05:14:58Z,497585.891119211,6765044.55449227
11,1984-09-04T05:29:57Z,497585.876456052,6765044.45977673
11,1984-09-04T05:45:04Z,497585.861615775,6765044.36391712
11,1984-09-04T06:00:02Z,497585.846867469,6765044.26865161
11,1984-09-04T06:15:01Z,497585.832056522,6765044.17298146
11,1984-09-04T06:30:00Z,497585.817169457,6765044.07681963
11,1984-09-04T06:44:58Z,497585.802192803,6765043.98007911
11,1984-09-04T06:59:57Z,497585.787117429,6765043.88270092
11,1984-09-04T07:15:04Z,497585.771805356,6765043.78379378
11,1984-09-04T07:30:02Z,497585.75656093,6765043.68532361
11,1984-09-04T07:45:01Z,497585.741251325,6765043.58643243
11,1984-09-04T08:00:00Z,497585.725889133,6765043.48720154
11,1984-09-04T08:14:58Z,497585.710486937,6765043.38771228
11,1984-09-04T08:29:57Z,497585.695057328,6765043.28804594
11,1984-09-04T08:45:04Z,497585.679464362,6765043.18732439
11,1984-09-04T09:00:02Z,497585.664017732,6765043.0875481
11,1984-09-04T09:15:01Z,497585.64858158,6765042.98783948
11,1984-09-04T09:44:58Z,497585.617775271,6765042.78884855
11,1984-09-04T15:00:02Z,497585.300826407,6765040.74154226
11,1984-09-04T15:15:01Z,497585.286150841,6765040.6467466
11,1984-09-04T15:30:00Z,497585.27151641,6765040.55221664
11,1984-09-04T15:44:58Z,497585.256923862,6765040.45795723
11,1984-09-04T16:15:04Z,497585.227728161,6765040.26936989
11,1984-09-04T16:30:02Z,497585.213266209,6765040.17595405
11,1984-09-04T16:45:01Z,497585.198849157,6765040.08282823
