t,x,y,z
2009-05-12T10:19:00Z,5752.20076156763,3218.81008900521,924.461594882417
2009-05-12T10:34:15Z,5752.23216697303,3219.00026574025,924.54231021283
2009-05-12T10:49:15Z,5752.16655588653,3219.14693608972,924.541821628336
2009-05-12T11:04:15Z,5752.16355150819,3219.3296377133,924.622772015666
2009-05-12T11:19:15Z,5752.09687344329,3219.47448683484,924.628986946056
2009-05-12T11:34:15Z,5752.07825136129,3219.64210512276,924.718059093709
2009-05-12T11:49:15Z,5752.06692994432,3219.82275640277,924.687554687459
2009-05-12T12:04:15Z,5752.0252074506,3219.98651240522,924.650155782953
2009-05-12T12:19:15Z,5751.97768637842,3220.14881797803,924.653329470106
2009-05-12T12:34:15Z,5751.9806059473,3220.33252173035,924.680146750717
2009-05-12T12:49:15Z,5751.92596652216,3220.49431880334,924.6243146131
2009-05-12T13:04:15Z,5751.93513905218,3220.69348660534,924.617827331913
2009-05-12T13:19:15Z,5751.88497066318,3220.84684082607,924.575146307661
2009-05-12T13:34:15Z,5751.89789467132,3221.04572832911,924.587167585907
2009-05-12T13:49:15Z,5751.8989332904,3221.22940735133,924.544811086021
2009-05-12T14:04:15Z,5751.81677053375,3221.38050030074,924.531246598234
2009-05-12T14:19:15Z,5751.82123976926,3221.56467353356,924.524308330255
2009-05-12T15:04:15Z,5751.85908504546,3222.14570041215,924.421494374532
2009-05-12T23:34:15Z,5750.9842168714,3228.23912355409,924.033926862507
2009-05-13T01:04:15Z,5750.81756028811,3229.29893152533,924.224623612534
2009-05-13T01:49:15Z,5750.6996652922,3229.81552405937,924.231730419435
2009-05-13T04:36:45Z,5750.47241692532,3231.93343374077,924.045130409179
2009-05-13T04:49:15Z,5750.40769191479,3232.05589432325,923.996870709457
2009-05-13T05:04:15Z,5750.41182384151,3232.25633535786,924.015857781477
2009-05-13T05:19:15Z,5750.45298277657,3232.47029107059,924.023013682302
2009-05-13T05:34:15Z,5750.40887332668,3232.65564207014,924.005273299149
2009-05-13T05:49:15Z,5750.38701076851,3232.84645413905,923.953831896639
2009-05-13T06:04:15Z,5750.3468753403,3233.02455239697,923.903898679912
2009-05-13T06:19:15Z,5750.31922832567,3233.21179620999,923.891026183017
2009-05-13T06:34:15Z,5750.34966326703,3233.41864977713,923.919911929643
2009-05-13T06:49:15Z,5750.30165259142,3233.59594241455,923.886866530756
2009-05-13T07:04:15Z,5750.29611267093,3233.79102908932,923.897428178859
2009-05-13T07:19:15Z,5750.2575146167,3233.9696832308,923.887776806199
2009-05-13T07:34:15Z,5750.1897723716,3234.13556468465,923.925068475539
2009-05-13T07:49:15Z,5750.21031164006,3234.33341168724,923.926939893973
2009-05-13T08:04:15Z,5750.13390102456,3234.49184511761,923.950673246242
2009-05-13T08:19:15Z,5750.12591623964,3234.67971349484,923.966034307059
2009-05-13T08:34:15Z,5750.02819757314,3234.82836779253,923.981354225155
2009-05-13T08:49:15Z,5750.0444862455,3235.0232620157,924.01000153115
2009-05-13T09:04:15Z,5749.96653828963,3235.18101485903,924.072270953676
2009-05-13T09:19:15Z,5749.94428441749,3235.35745140833,924.01033487736
2009-05-13T09:34:15Z,5749.93794484649,3235.54133369116,924.084168664922
2009-05-13T09:49:15Z,5749.86907682733,3235.70764364373,924.113078180629
2009-05-13T10:04:15Z,5749.81133108067,3235.87344300746,924.175300741216
2009-05-13T10:19:15Z,5749.87244307561,3236.09098259931,924.183949663648
2009-05-13T10:34:15Z,5749.79529361992,3236.24467297392,924.2728176757
2009-05-13T10:49:15Z,5749.74767440415,3236.41866905989,924.269831334726
2009-05-13T11:04:15Z,5749.7114899081,3236.58712688128,924.33178501371
2009-05-13T11:19:15Z,5749.63320374053,3236.74989824865,924.337235283372
2009-05-13T11:34:15Z,5749.60295009997,3236.92788690672,924.362590337375
2009-05-13T11:49:15Z,5749.61468352265,3237.12673148467,924.381353797113
2009-05-13T12:04:15Z,5749.55385004493,3237.28901628435,924.431716816708
2009-05-13T12:19:15Z,5749.5098387041,3237.46299166565,924.426994569496
2009-05-13T12:34:15Z,5749.44463739126,3237.61845351357,924.60605259323
2009-05-13T12:49:15Z,5749.52753987866,3237.85479778607,924.519611234987
2009-05-13T13:04:15Z,5749.40108018111,3238.00055721346,924.45656106876
2009-05-13T13:19:15Z,5749.44543629326,3238.21216397085,924.463558629554
2009-05-13T13:34:15Z,5749.38388681288,3238.38459466663,924.4858282599
2009-05-13T13:49:15Z,5749.37271654934,3238.57514690281,924.471167589767
2009-05-13T14:04:15Z,5749.35216950775,3238.76424206631,924.448238365965
2009-05-13T14:19:15Z,5749.30109818066,3238.94186731948,924.415333464325
2009-05-13T14:34:15Z,5749.22184398638,3239.10467614632,924.460945015954
2009-05-13T14:49:15Z,5749.2888527732,3239.33530421879,924.439855026168
2009-05-13T15:04:15Z,5749.2634417204,3239.52506156748,924.353495941122
2009-05-13T15:34:15Z,5749.2064014354,3239.90632252809,924.281308016898
2009-05-13T16:04:15Z,5749.19583003648,3240.31468211522,924.191032372885
2009-05-13T17:19:15Z,5749.11907388172,3241.31472169029,923.941316632941
2009-05-13T17:34:15Z,5749.10569375895,3241.51851685003,923.863782300386
