
Project:     S1R2 a-d
Program:     GrafNav Lite Version 8.20.0522
Profile:     UTM
Source:      GPS Epochs(Combined)
ProcessInfo: Run (1) by Unknown on 10/19/2010 at 18:28:46

Datum:       WGS84, (processing datum)
Master 1:    Name S1Base, Status ENABLED
             Antenna height 0.000 m, to L1-PC (Generic)
             Position 61 06 47.93987, -147 01 37.74559, 661.105 m (WGS84, Ellipsoidal hgt)
Remote:      Antenna height 0.000 m, to L1-PC (Generic)

Map projection Info:
  UTM Zone:    6
SD/Covariance Scaling Settings:
  Position: No scaling (1-sigma)
  Velocity: No scaling (1-sigma)
  Increase SD on kinematic float: No

Stati     GPSTime       Date      Easting     Northing    H-Ell SDHoriz SDHeigh Q
            (HMS)      (MDY)          (m)          (m)      (m)     (m)     (m)  
3414- 22:02:30.00  5/19/2010   504662.834  6785014.247  339.026   0.019   0.033 2
3415- 22:03:00.00  5/19/2010   504662.835  6785014.222  338.987   0.018   0.030 2
3416- 22:03:30.00  5/19/2010   504662.827  6785014.247  339.037   0.018   0.030 2
3417- 22:04:00.00  5/19/2010   504662.826  6785014.242  339.032   0.018   0.029 2
3418- 22:04:30.00  5/19/2010   504662.823  6785014.241  339.035   0.018   0.029 2
3419- 22:05:00.00  5/19/2010   504662.818  6785014.238  339.036   0.018   0.029 2
3420- 22:05:30.00  5/19/2010   504662.818  6785014.234  339.032   0.018   0.029 2
3421- 22:06:00.00  5/19/2010   504662.818  6785014.231  339.029   0.018   0.029 2
3422- 22:06:30.00  5/19/2010   504662.817  6785014.230  339.029   0.018   0.029 2
3423- 22:07:00.00  5/19/2010   504662.812  6785014.227  339.025   0.018   0.029 2
3424- 22:07:30.00  5/19/2010   504662.810  6785014.227  339.031   0.018   0.029 2
3425- 22:08:00.00  5/19/2010   504662.809  6785014.222  339.025   0.018   0.029 2
3426- 22:08:30.00  5/19/2010   504662.806  6785014.220  339.028   0.018   0.029 2
3427- 22:09:00.00  5/19/2010   504662.805  6785014.218  339.026   0.018   0.029 2
3428- 22:09:30.00  5/19/2010   504662.803  6785014.217  339.025   0.018   0.029 2
3429- 22:10:00.00  5/19/2010   504662.798  6785014.214  339.031   0.018   0.029 2
3430- 22:10:30.00  5/19/2010   504662.797  6785014.213  339.025   0.018   0.029 2
3431- 22:11:00.00  5/19/2010   504662.794  6785014.213  339.021   0.018   0.029 2
3432- 22:11:30.00  5/19/2010   504662.791  6785014.210  339.024   0.018   0.029 2
3433- 22:12:00.00  5/19/2010   504662.790  6785014.205  339.027   0.018   0.029 2
3434- 22:12:30.00  5/19/2010   504662.787  6785014.202  339.026   0.018   0.029 2
3435- 22:13:00.00  5/19/2010   504662.785  6785014.202  339.023   0.018   0.029 2
3436- 22:13:30.00  5/19/2010   504662.784  6785014.197  339.025   0.018   0.029 2
3437- 22:14:00.00  5/19/2010   504662.783  6785014.194  339.020   0.018   0.029 2
3438- 22:14:30.00  5/19/2010   504662.779  6785014.192  339.024   0.018   0.029 2
3439- 22:15:00.00  5/19/2010   504662.777  6785014.192  339.023   0.018   0.029 2
3440- 22:15:30.00  5/19/2010   504662.775  6785014.190  339.023   0.018   0.030 2
3441- 22:16:00.00  5/19/2010   504662.776  6785014.185  339.022   0.018   0.030 2
3442- 22:16:30.00  5/19/2010   504662.773  6785014.182  339.016   0.018   0.030 2
3443- 22:17:00.00  5/19/2010   504662.767  6785014.180  339.017   0.018   0.030 2
3444- 22:17:30.00  5/19/2010   504662.763  6785014.181  339.024   0.018   0.030 2
3445- 22:18:00.00  5/19/2010   504662.765  6785014.176  339.021   0.018   0.030 2
3446- 22:18:30.00  5/19/2010   504662.764  6785014.173  339.018   0.018   0.030 2
3447- 22:19:00.00  5/19/2010   504662.758  6785014.170  339.020   0.018   0.030 2
3448- 22:19:30.00  5/19/2010   504662.754  6785014.166  339.020   0.018   0.030 2
3449- 22:20:00.00  5/19/2010   504662.751  6785014.162  339.024   0.018   0.030 2
3450- 22:20:30.00  5/19/2010   504662.754  6785014.158  339.016   0.018   0.030 2
3451- 22:21:00.00  5/19/2010   504662.753  6785014.155  339.017   0.018   0.030 2
3452- 22:21:30.00  5/19/2010   504662.746  6785014.155  339.015   0.018   0.030 2
3453- 22:22:00.00  5/19/2010   504662.745  6785014.154  339.017   0.018   0.030 2
3454- 22:22:30.00  5/19/2010   504662.740  6785014.152  339.017   0.019   0.031 2
3455- 22:23:00.00  5/19/2010   504662.741  6785014.151  339.016   0.019   0.031 2
3456- 22:23:30.00  5/19/2010   504662.741  6785014.142  339.014   0.018   0.029 2
3457- 22:24:00.00  5/19/2010   504662.736  6785014.141  339.020   0.018   0.029 2
3458- 22:24:30.00  5/19/2010   504662.731  6785014.138  339.023   0.018   0.029 2
3459- 22:25:00.00  5/19/2010   504662.730  6785014.136  339.019   0.018   0.029 2
3460- 22:25:30.00  5/19/2010   504662.732  6785014.134  339.017   0.018   0.029 2
3461- 22:26:00.00  5/19/2010   504662.729  6785014.131  339.010   0.018   0.030 2
3462- 22:26:30.00  5/19/2010   504662.726  6785014.135  339.018   0.018   0.030 2
3463- 22:27:00.00  5/19/2010   504662.722  6785014.129  339.020   0.019   0.032 2
3464- 22:27:30.00  5/19/2010   504662.723  6785014.124  339.021   0.019   0.032 2
3465- 22:28:00.00  5/19/2010   504662.720  6785014.124  339.018   0.019   0.032 2
3466- 22:28:30.00  5/19/2010   504662.719  6785014.121  339.017   0.019   0.032 2
3467- 22:29:00.00  5/19/2010   504662.715  6785014.121  339.018   0.019   0.032 2
3468- 22:29:30.00  5/19/2010   504662.711  6785014.114  339.020   0.019   0.032 2
3469- 22:30:00.00  5/19/2010   504662.709  6785014.109  339.017   0.019   0.032 2
3470- 22:30:30.00  5/19/2010   504662.709  6785014.107  339.017   0.019   0.032 2
3471- 22:31:00.00  5/19/2010   504662.708  6785014.106  339.022   0.019   0.032 2
3472- 22:31:30.00  5/19/2010   504662.708  6785014.107  339.020   0.019   0.032 2
3473- 22:32:00.00  5/19/2010   504662.702  6785014.103  339.022   0.019   0.032 2
3474- 22:32:30.00  5/19/2010   504662.702  6785014.100  339.022   0.019   0.032 2
3475- 22:33:00.00  5/19/2010   504662.698  6785014.097  339.014   0.019   0.032 2
3476- 22:33:30.00  5/19/2010   504662.698  6785014.094  339.011   0.019   0.032 2
3477- 22:34:00.00  5/19/2010   504662.700  6785014.090  339.009   0.019   0.032 2
3478- 22:34:30.00  5/19/2010   504662.695  6785014.090  339.013   0.019   0.032 2
3479- 22:35:00.00  5/19/2010   504662.692  6785014.085  339.017   0.019   0.032 2
3480- 22:35:30.00  5/19/2010   504662.691  6785014.086  339.020   0.019   0.032 2
3481- 22:36:00.00  5/19/2010   504662.691  6785014.082  339.022   0.019   0.032 2
3482- 22:36:30.00  5/19/2010   504662.689  6785014.082  339.018   0.019   0.032 2
3483- 22:37:00.00  5/19/2010   504662.687  6785014.078  339.022   0.019   0.032 2
3484- 22:37:30.00  5/19/2010   504662.683  6785014.079  339.025   0.019   0.032 2
3485- 22:38:00.00  5/19/2010   504662.679  6785014.074  339.022   0.019   0.031 2
3486- 22:38:30.00  5/19/2010   504662.681  6785014.070  339.024   0.019   0.031 2
3487- 22:39:00.00  5/19/2010   504662.676  6785014.069  339.028   0.019   0.031 2
3488- 22:39:30.00  5/19/2010   504662.673  6785014.067  339.032   0.019   0.031 2
3489- 22:40:00.00  5/19/2010   504662.672  6785014.064  339.025   0.019   0.031 2
3490- 22:40:30.00  5/19/2010   504662.671  6785014.062  339.034   0.019   0.031 2
3491- 22:41:00.00  5/19/2010   504662.667  6785014.060  339.036   0.019   0.031 2
3492- 22:41:30.00  5/19/2010   504662.665  6785014.054  339.034   0.019   0.031 2
3493- 22:42:00.00  5/19/2010   504662.662  6785014.052  339.025   0.019   0.031 2
3494- 22:42:30.00  5/19/2010   504662.661  6785014.051  339.035   0.019   0.031 2
3495- 22:43:00.00  5/19/2010   504662.661  6785014.049  339.031   0.019   0.031 2
3496- 22:43:30.00  5/19/2010   504662.657  6785014.046  339.030   0.019   0.031 2
3497- 22:44:00.00  5/19/2010   504662.657  6785014.043  339.028   0.019   0.031 2
3498- 22:44:30.00  5/19/2010   504662.654  6785014.044  339.038   0.019   0.031 2
3499- 22:45:00.00  5/19/2010   504662.653  6785014.040  339.034   0.019   0.031 2
3500- 22:45:30.00  5/19/2010   504662.648  6785014.040  339.036   0.019   0.031 2
3501- 22:46:00.00  5/19/2010   504662.647  6785014.042  339.038   0.019   0.031 2
3502- 22:46:30.00  5/19/2010   504662.642  6785014.036  339.036   0.019   0.031 2
3503- 22:47:00.00  5/19/2010   504662.641  6785014.042  339.043   0.019   0.030 2
3504- 22:47:30.00  5/19/2010   504662.638  6785014.031  339.036   0.019   0.030 2
3505- 22:48:00.00  5/19/2010   504662.638  6785014.025  339.036   0.019   0.030 2
3506- 22:48:30.00  5/19/2010   504662.636  6785014.026  339.042   0.019   0.030 2
3507- 22:49:00.00  5/19/2010   504662.634  6785014.022  339.038   0.019   0.030 2
3508- 22:49:30.00  5/19/2010   504662.632  6785014.023  339.039   0.019   0.030 2
3509- 22:50:00.00  5/19/2010   504662.628  6785014.018  339.041   0.019   0.029 2
3510- 22:50:30.00  5/19/2010   504662.629  6785014.020  339.041   0.019   0.028 2
3511- 22:51:00.00  5/19/2010   504662.624  6785014.019  339.046   0.019   0.028 2
3512- 22:51:30.00  5/19/2010   504662.626  6785014.014  339.039   0.019   0.028 2
3513- 22:52:00.00  5/19/2010   504662.622  6785014.010  339.038   0.019   0.028 2
3514- 22:52:30.00  5/19/2010   504662.622  6785014.011  339.041   0.019   0.028 2
3515- 22:53:00.00  5/19/2010   504662.619  6785014.003  339.038   0.019   0.028 2
3516- 22:53:30.00  5/19/2010   504662.618  6785014.007  339.048   0.019   0.028 2
3517- 22:54:00.00  5/19/2010   504662.614  6785014.002  339.049   0.019   0.028 2
3518- 22:54:30.00  5/19/2010   504662.612  6785013.994  339.038   0.019   0.028 2
3519- 22:55:00.00  5/19/2010   504662.609  6785013.991  339.039   0.019   0.028 2
3520- 22:55:30.00  5/19/2010   504662.607  6785013.988  339.036   0.019   0.028 2
3521- 22:56:00.00  5/19/2010   504662.602  6785013.984  339.040   0.019   0.027 2
3522- 22:56:30.00  5/19/2010   504662.602  6785013.982  339.044   0.019   0.027 2
3523- 22:57:00.00  5/19/2010   504662.600  6785013.979  339.045   0.019   0.027 2
3524- 22:57:30.00  5/19/2010   504662.598  6785013.976  339.048   0.019   0.026 2
3525- 22:58:00.00  5/19/2010   504662.596  6785013.978  339.042   0.019   0.026 2
3526- 22:58:30.00  5/19/2010   504662.595  6785013.976  339.046   0.019   0.026 2
3527- 22:59:00.00  5/19/2010   504662.592  6785013.971  339.043   0.019   0.026 2
3528- 22:59:30.00  5/19/2010   504662.590  6785013.969  339.039   0.019   0.026 2
3529- 23:00:00.00  5/19/2010   504662.585  6785013.968  339.044   0.019   0.026 2
3530- 23:00:30.00  5/19/2010   504662.584  6785013.964  339.040   0.019   0.026 2
3531- 23:01:00.00  5/19/2010   504662.582  6785013.958  339.037   0.019   0.026 2
3532- 23:01:30.00  5/19/2010   504662.581  6785013.955  339.040   0.019   0.026 2
3533- 23:02:00.00  5/19/2010   504662.577  6785013.952  339.036   0.019   0.026 2
3534- 23:02:30.00  5/19/2010   504662.574  6785013.946  339.036   0.019   0.026 2
3535- 23:03:00.00  5/19/2010   504662.573  6785013.946  339.046   0.019   0.027 2
3536- 23:03:30.00  5/19/2010   504662.571  6785013.946  339.047   0.019   0.027 2
3537- 23:04:00.00  5/19/2010   504662.571  6785013.940  339.043   0.019   0.027 2
3538- 23:04:30.00  5/19/2010   504662.566  6785013.937  339.040   0.019   0.027 2
3539- 23:05:00.00  5/19/2010   504662.562  6785013.932  339.035   0.020   0.027 2
3540- 23:05:30.00  5/19/2010   504662.564  6785013.929  339.035   0.020   0.027 2
3541- 23:06:00.00  5/19/2010   504662.563  6785013.931  339.035   0.020   0.027 2
3542- 23:06:30.00  5/19/2010   504662.562  6785013.926  339.031   0.020   0.027 2
3543- 23:07:00.00  5/19/2010   504662.556  6785013.930  339.039   0.020   0.027 2
3544- 23:07:30.00  5/19/2010   504662.553  6785013.931  339.036   0.020   0.027 2
3545- 23:08:00.00  5/19/2010   504662.551  6785013.924  339.033   0.020   0.027 2
3546- 23:08:30.00  5/19/2010   504662.551  6785013.920  339.033   0.020   0.027 2
3547- 23:09:00.00  5/19/2010   504662.548  6785013.922  339.032   0.020   0.027 2
3548- 23:09:30.00  5/19/2010   504662.545  6785013.915  339.031   0.020   0.027 2
3549- 23:10:00.00  5/19/2010   504662.541  6785013.913  339.032   0.020   0.027 2
3550- 23:10:30.00  5/19/2010   504662.543  6785013.909  339.039   0.020   0.027 2
3551- 23:11:00.00  5/19/2010   504662.541  6785013.908  339.038   0.020   0.027 2
3552- 23:11:30.00  5/19/2010   504662.534  6785013.912  339.039   0.020   0.027 2
3553- 23:12:00.00  5/19/2010   504662.532  6785013.909  339.037   0.020   0.027 2
3554- 23:12:30.00  5/19/2010   504662.530  6785013.900  339.035   0.020   0.027 2
3555- 23:13:00.00  5/19/2010   504662.532  6785013.901  339.036   0.020   0.027 2
3556- 23:13:30.00  5/19/2010   504662.530  6785013.901  339.030   0.020   0.028 2
3557- 23:14:00.00  5/19/2010   504662.526  6785013.901  339.029   0.020   0.028 2
3558- 23:14:30.00  5/19/2010   504662.523  6785013.904  339.032   0.021   0.029 2
3559- 23:15:00.00  5/19/2010   504662.522  6785013.894  339.026   0.021   0.030 2
3560- 23:15:30.00  5/19/2010   504662.525  6785013.896  339.032   0.022   0.034 2
3561- 23:16:00.00  5/19/2010   504662.521  6785013.889  339.032   0.022   0.034 2
3562- 23:16:30.00  5/19/2010   504662.517  6785013.890  339.032   0.022   0.034 2
3563- 23:17:00.00  5/19/2010   504662.518  6785013.893  339.044   0.022   0.034 2
3564- 23:17:30.00  5/19/2010   504662.514  6785013.881  339.037   0.022   0.034 2
3565- 23:18:00.00  5/19/2010   504662.512  6785013.875  339.029   0.023   0.035 2
3566- 23:18:30.00  5/19/2010   504662.509  6785013.867  339.024   0.023   0.035 2
3567- 23:19:00.00  5/19/2010   504662.507  6785013.863  339.016   0.023   0.036 2
3568- 23:19:30.00  5/19/2010   504662.506  6785013.869  339.026   0.025   0.039 2
3569- 23:20:00.00  5/19/2010   504662.506  6785013.863  339.031   0.025   0.039 2
3570- 23:20:30.00  5/19/2010   504662.506  6785013.860  339.034   0.025   0.039 2
3571- 23:21:00.00  5/19/2010   504662.502  6785013.859  339.040   0.025   0.039 2
3572- 23:21:30.00  5/19/2010   504662.497  6785013.863  339.039   0.025   0.039 2
3573- 23:22:00.00  5/19/2010   504662.495  6785013.857  339.031   0.025   0.039 2
3574- 23:22:30.00  5/19/2010   504662.495  6785013.855  339.028   0.025   0.039 2
3575- 23:23:00.00  5/19/2010   504662.493  6785013.852  339.035   0.025   0.039 2
3576- 23:23:30.00  5/19/2010   504662.488  6785013.850  339.029   0.025   0.039 2
3577- 23:24:00.00  5/19/2010   504662.486  6785013.848  339.027   0.025   0.039 2
3578- 23:24:30.00  5/19/2010   504662.485  6785013.845  339.032   0.025   0.039 2
3579- 23:25:00.00  5/19/2010   504662.483  6785013.839  339.028   0.025   0.039 2
3580- 23:25:30.00  5/19/2010   504662.481  6785013.837  339.025   0.025   0.039 2
3581- 23:26:00.00  5/19/2010   504662.481  6785013.835  339.033   0.025   0.039 2
3582- 23:26:30.00  5/19/2010   504662.479  6785013.837  339.031   0.025   0.039 2
3583- 23:27:00.00  5/19/2010   504662.478  6785013.827  339.030   0.025   0.039 2
3584- 23:27:30.00  5/19/2010   504662.475  6785013.825  339.027   0.025   0.039 2
3585- 23:28:00.00  5/19/2010   504662.474  6785013.815  339.026   0.025   0.039 2
3586- 23:28:30.00  5/19/2010   504662.468  6785013.819  339.025   0.025   0.039 2
3587- 23:29:00.00  5/19/2010   504662.464  6785013.821  339.030   0.025   0.039 2
3588- 23:29:30.00  5/19/2010   504662.462  6785013.824  339.032   0.025   0.039 2
3589- 23:30:00.00  5/19/2010   504662.465  6785013.814  339.032   0.025   0.039 2
3590- 23:30:30.00  5/19/2010   504662.463  6785013.811  339.037   0.025   0.039 2
3591- 23:31:00.00  5/19/2010   504662.458  6785013.809  339.034   0.025   0.039 2
3592- 23:31:30.00  5/19/2010   504662.455  6785013.807  339.029   0.026   0.039 2
3593- 23:32:00.00  5/19/2010   504662.454  6785013.805  339.032   0.026   0.039 2
3594- 23:32:30.00  5/19/2010   504662.452  6785013.802  339.031   0.026   0.039 2
3595- 23:33:00.00  5/19/2010   504662.451  6785013.803  339.034   0.026   0.039 2
3596- 23:33:30.00  5/19/2010   504662.448  6785013.800  339.028   0.026   0.039 2
3597- 23:34:00.00  5/19/2010   504662.446  6785013.801  339.038   0.026   0.039 2
3598- 23:34:30.00  5/19/2010   504662.444  6785013.800  339.039   0.026   0.039 2
3599- 23:35:00.00  5/19/2010   504662.442  6785013.794  339.031   0.026   0.039 2
3600- 23:35:30.00  5/19/2010   504662.440  6785013.791  339.036   0.026   0.038 2
3601- 23:36:00.00  5/19/2010   504662.437  6785013.790  339.035   0.026   0.038 2
3602- 23:36:30.00  5/19/2010   504662.435  6785013.790  339.034   0.026   0.038 2
3603- 23:37:00.00  5/19/2010   504662.433  6785013.787  339.034   0.026   0.038 2
3604- 23:37:30.00  5/19/2010   504662.430  6785013.783  339.039   0.026   0.038 2
3605- 23:38:00.00  5/19/2010   504662.429  6785013.781  339.024   0.026   0.038 2
3606- 23:38:30.00  5/19/2010   504662.429  6785013.789  339.039   0.025   0.038 2
3607- 23:39:00.00  5/19/2010   504662.423  6785013.780  339.025   0.025   0.038 2
3608- 23:39:30.00  5/19/2010   504662.421  6785013.777  339.029   0.025   0.038 2
3609- 23:40:00.00  5/19/2010   504662.421  6785013.777  339.028   0.025   0.037 2
3610- 23:40:30.00  5/19/2010   504662.419  6785013.775  339.023   0.025   0.037 2
3611- 23:41:00.00  5/19/2010   504662.418  6785013.771  339.026   0.025   0.037 2
3612- 23:41:30.00  5/19/2010   504662.415  6785013.776  339.031   0.025   0.037 2
3613- 23:42:00.00  5/19/2010   504662.414  6785013.761  339.028   0.025   0.037 2
3614- 23:42:30.00  5/19/2010   504662.409  6785013.769  339.027   0.025   0.037 2
3615- 23:43:00.00  5/19/2010   504662.406  6785013.759  339.026   0.023   0.032 2
3616- 23:43:30.00  5/19/2010   504662.408  6785013.760  339.025   0.022   0.031 2
3617- 23:44:00.00  5/19/2010   504662.403  6785013.761  339.030   0.022   0.030 2
3618- 23:44:30.00  5/19/2010   504662.401  6785013.749  339.026   0.022   0.030 2
3619- 23:45:00.00  5/19/2010   504662.398  6785013.749  339.018   0.022   0.030 2
3620- 23:45:30.00  5/19/2010   504662.397  6785013.749  339.026   0.022   0.030 2
3621- 23:46:00.00  5/19/2010   504662.394  6785013.744  339.021   0.022   0.029 2
3622- 23:46:30.00  5/19/2010   504662.394  6785013.744  339.025   0.021   0.029 2
3623- 23:47:00.00  5/19/2010   504662.392  6785013.739  339.031   0.021   0.028 2
3624- 23:47:30.00  5/19/2010   504662.388  6785013.736  339.014   0.021   0.028 2
3625- 23:48:00.00  5/19/2010   504662.389  6785013.730  339.024   0.021   0.028 2
3626- 23:48:30.00  5/19/2010   504662.386  6785013.728  339.025   0.021   0.028 2
3627- 23:49:00.00  5/19/2010   504662.380  6785013.727  339.022   0.021   0.028 2
3628- 23:49:30.00  5/19/2010   504662.381  6785013.720  339.017   0.021   0.028 2
3629- 23:50:00.00  5/19/2010   504662.378  6785013.714  339.016   0.021   0.028 2
3630- 23:50:30.00  5/19/2010   504662.380  6785013.708  339.028   0.021   0.028 2
3631- 23:51:00.00  5/19/2010   504662.375  6785013.705  339.017   0.021   0.028 2
3632- 23:51:30.00  5/19/2010   504662.374  6785013.705  339.023   0.021   0.028 2
3633- 23:52:00.00  5/19/2010   504662.372  6785013.706  339.028   0.021   0.028 2
3634- 23:52:30.00  5/19/2010   504662.364  6785013.705  339.017   0.021   0.028 2
3635- 23:53:00.00  5/19/2010   504662.359  6785013.703  339.015   0.021   0.028 2
3636- 23:53:30.00  5/19/2010   504662.363  6785013.697  339.016   0.021   0.028 2
3637- 23:54:00.00  5/19/2010   504662.362  6785013.691  339.016   0.021   0.028 2
3638- 23:54:30.00  5/19/2010   504662.359  6785013.696  339.025   0.021   0.028 2
3639- 23:55:00.00  5/19/2010   504662.355  6785013.694  339.014   0.021   0.028 2
3640- 23:55:30.00  5/19/2010   504662.353  6785013.688  339.015   0.021   0.028 2
3641- 23:56:00.00  5/19/2010   504662.351  6785013.686  339.019   0.021   0.028 2
3642- 23:56:30.00  5/19/2010   504662.347  6785013.685  339.013   0.021   0.028 2
3643- 23:57:00.00  5/19/2010   504662.345  6785013.683  339.017   0.021   0.028 2
3644- 23:57:30.00  5/19/2010   504662.347  6785013.675  339.019   0.021   0.028 2
3645- 23:58:00.00  5/19/2010   504662.344  6785013.672  339.013   0.021   0.028 2
3646- 23:58:30.00  5/19/2010   504662.343  6785013.669  339.022   0.020   0.026 2
3647- 23:59:00.00  5/19/2010   504662.340  6785013.669  339.021   0.019   0.026 2
